freq [GHz],transmission
50.0,0.9866319598119424
52.02020202020202,0.9874174581333558
54.040404040404034,0.9897090997653621
56.06060606060606,0.9929740398890979
58.08080808080808,0.9961777300053721
60.101010101010104,0.9980066299629855
62.12121212121212,0.9971974272995887
64.14141414141415,0.9928940509645954
66.16161616161617,0.9849159193331307
68.18181818181817,0.9738343355853857
70.20202020202021,0.9608297608563524
72.22222222222223,0.9473972725911455
74.24242424242424,0.935017992373528
76.26262626262627,0.9248971734269718
78.28282828282828,0.9178140766696243
80.3030303030303,0.9140785096410634
82.32323232323233,0.9135656890036566
84.34343434343434,0.9158005123710481
86.36363636363635,0.9200696698900792
88.38383838383838,0.9255443315953515
90.4040404040404,0.9313952366094782
92.42424242424244,0.9368807718370739
94.44444444444444,0.9413936847780582
96.46464646464645,0.9444657399324896
98.48484848484848,0.9457469812171402
100.5050505050505,0.9449878097383607
102.52525252525253,0.9420499810682419
104.54545454545455,0.9369557841897312
106.56565656565655,0.9299600441796798
108.58585858585859,0.9216096443924139
110.60606060606061,0.912751875455308
112.62626262626263,0.9044693862188476
114.64646464646465,0.8979463445405933
116.66666666666666,0.8942910506518313
118.68686868686868,0.8943438612899022
120.70707070707071,0.898489297176167
122.72727272727272,0.9064823887201943
124.74747474747474,0.9173076949842927
126.76767676767678,0.9291216201685912
128.78787878787878,0.9393706683810348
130.8080808080808,0.9451856766365537
132.82828282828282,0.9440636193290313
134.84848484848484,0.9346549249587494
136.86868686868686,0.9173009626442985
138.88888888888889,0.8940155653264816
140.9090909090909,0.8679109031835027
142.9292929292929,0.8423831176718491
144.94949494949495,0.8204300713781901
146.96969696969697,0.804286240471076
148.989898989899,0.795341460332028
151.010101010101,0.7942085752666737
153.03030303030303,0.8008176286230878
155.05050505050505,0.814476491397055
157.07070707070707,0.8339029985273917
159.0909090909091,0.857282872743782
161.11111111111111,0.8824278718124069
163.1313131313131,0.9070804527919786
165.15151515151513,0.9293270359653155
167.17171717171718,0.9479796131472688
169.1919191919192,0.9627472202796326
171.21212121212122,0.9740989456642786
173.23232323232324,0.9828719063545197
175.25252525252526,0.9897904465250412
177.27272727272725,0.9950762548709153
179.2929292929293,0.9982743639605508
181.31313131313132,0.9983529622492778
183.33333333333331,0.9940680506070056
185.35353535353534,0.984496798145335
187.37373737373736,0.969546764327399
189.3939393939394,0.9502155010936048
191.41414141414143,0.9284758097223103
193.43434343434345,0.9068537599222409
195.45454545454544,0.8879059894725352
197.47474747474746,0.8737931789204588
199.49494949494948,0.8660302657032412
201.51515151515153,0.8653802521488388
203.53535353535355,0.8718129531432566
205.55555555555554,0.8844714196261801
207.57575757575756,0.9016482185322358
209.59595959595958,0.9208420374573463
211.61616161616163,0.9390064611127719
213.63636363636365,0.9530663878742719
215.65656565656565,0.9606321453777666
217.67676767676767,0.9606517954787966
219.6969696969697,0.9536788711298154
221.7171717171717,0.9416096641627841
223.73737373737376,0.9270419272781412
225.75757575757575,0.9125738629330674
227.77777777777777,0.9002968826649486
229.7979797979798,0.8915575848174322
231.8181818181818,0.8869317361373015
233.83838383838386,0.8863175864807429
235.85858585858585,0.8890816328150559
237.87878787878788,0.8942268229519954
239.8989898989899,0.9005735657797417
241.91919191919192,0.9069434062802139
243.9393939393939,0.9123236502873429
245.95959595959596,0.9159839044182971
247.97979797979798,0.9175236011467846
250.0,0.9168519517367248
